lot_id,ferme_id,coop_id,variete,grade,certification,date_creation
3556,6510,107,Forastero,Premium,Aucune,2025-03-19
3557,1362,81,Forastero,Standard,Fairtrade,2025-10-12
3558,8362,38,Forastero,Standard,Aucune,2023-01-16
3559,538,39,Forastero,Standard,UTZ,2025-09-14
3560,5462,62,Forastero,Standard,Aucune,2023-01-25
3561,4366,44,Trinitario,Standard,Bio,2024-10-20
3562,7384,114,Forastero,Premium,Rainforest Alliance,2023-08-07
3563,8219,49,Forastero,Standard,UTZ,2025-01-11
3564,11630,32,Forastero,Premium,Aucune,2024-12-22
3565,5734,25,Forastero,Standard,Aucune,2025-11-08
3566,829,30,Forastero,Standard,Aucune,2025-12-23
3567,6613,19,Forastero,Premium,Rainforest Alliance,2023-04-21
3568,5990,1,Forastero,Standard,Aucune,2025-01-26
3569,646,68,Forastero,Standard,Rainforest Alliance,2024-01-04
3570,7822,85,Forastero,Premium,Aucune,2023-11-02
3571,7874,87,Forastero,Standard,Rainforest Alliance,2025-02-26
3572,2951,81,Forastero,Standard,Fairtrade,2024-03-06
3573,6469,59,Forastero,Standard,Fairtrade,2024-06-25
3574,6442,96,Forastero,Standard,Aucune,2024-10-06
3575,7258,58,Forastero,Premium,Aucune,2025-05-31
3576,5104,106,Forastero,Standard,Rainforest Alliance,2023-01-24
3577,2686,93,Forastero,Premium,Fairtrade,2024-09-06
3578,4410,18,Forastero,Standard,Rainforest Alliance,2025-12-24
3579,2233,109,Forastero,Standard,Bio,2023-12-02
3580,11436,38,Forastero,Standard,Aucune,2025-05-19
3581,3427,117,Forastero,Premium,Fairtrade,2024-12-30
3582,3402,84,Forastero,Premium,Rainforest Alliance,2023-06-17
3583,10383,13,Trinitario,Premium,Aucune,2025-07-13
3584,6154,112,Trinitario,Standard,Aucune,2024-06-15
3585,8292,4,Forastero,Standard,UTZ,2024-02-15
3586,8957,16,Forastero,Standard,Aucune,2024-10-04
3587,8001,33,Trinitario,Premium,Rainforest Alliance,2025-09-15
3588,10665,12,Forastero,Premium,Fairtrade,2023-11-03
3589,11356,7,Trinitario,Premium,Rainforest Alliance,2025-03-21
3590,1495,6,Forastero,Standard,Aucune,2023-12-26
3591,565,41,Forastero,Premium,Fairtrade,2024-04-08
3592,11019,94,Forastero,Standard,Rainforest Alliance,2023-11-05
3593,5095,91,Forastero,Premium,Rainforest Alliance,2025-05-08
3594,11089,101,Forastero,Premium,Aucune,2025-03-04
3595,2567,80,Trinitario,Standard,Aucune,2024-12-26
3596,4602,77,Trinitario,Premium,Bio,2023-11-16
3597,6214,110,Forastero,Premium,Aucune,2025-05-07
3598,8677,93,Forastero,Standard,Fairtrade,2025-08-01
3599,429,73,Forastero,Standard,Fairtrade,2023-10-31
3600,11800,73,Forastero,Standard,Fairtrade,2023-02-17
3601,9070,18,Forastero,Premium,Rainforest Alliance,2024-07-29
3602,4783,109,Forastero,Standard,Bio,2024-01-03
3603,11781,117,Forastero,Standard,Fairtrade,2024-06-24
3604,11883,120,Forastero,Standard,Rainforest Alliance,2023-03-06
3605,6888,102,Forastero,Standard,Aucune,2023-07-30
3606,6870,3,Forastero,Standard,Aucune,2023-06-10
3607,3927,91,Forastero,Premium,Rainforest Alliance,2023-11-17
3608,11348,70,Trinitario,Standard,Rainforest Alliance,2025-04-27
3609,3469,93,Forastero,Standard,Fairtrade,2025-11-09
3610,4143,65,Forastero,Premium,Fairtrade,2023-07-25
3611,3839,93,Trinitario,Standard,Fairtrade,2023-08-24
3612,5897,35,Trinitario,Standard,Aucune,2024-06-06
3613,2608,92,Criollo,Premium,UTZ,2025-05-05
3614,1919,53,Forastero,Premium,Fairtrade,2025-09-30
3615,10923,46,Forastero,Standard,Rainforest Alliance,2024-08-25
3616,2424,14,Trinitario,Premium,Rainforest Alliance,2024-02-20
3617,3476,53,Forastero,Standard,Fairtrade,2025-04-14
3618,8102,119,Forastero,Premium,Aucune,2024-07-19
3619,10375,119,Forastero,Standard,Aucune,2025-12-23
3620,5585,30,Forastero,Standard,Aucune,2024-07-02
3621,7894,7,Forastero,Premium,Rainforest Alliance,2023-08-24
3622,9975,13,Forastero,Standard,Aucune,2023-03-10
3623,11594,74,Forastero,Standard,Aucune,2024-01-16
3624,8388,52,Forastero,Premium,Fairtrade,2025-08-03
3625,8814,15,Forastero,Standard,Rainforest Alliance,2025-03-15
3626,11194,75,Forastero,Premium,Aucune,2023-04-12
3627,5569,64,Forastero,Standard,Rainforest Alliance,2024-07-19
3628,5801,25,Trinitario,Premium,Aucune,2023-10-06
3629,11494,34,Forastero,Standard,Rainforest Alliance,2023-04-24
3630,6973,9,Forastero,Premium,Aucune,2025-05-14
3631,8384,63,Forastero,Standard,Fairtrade,2025-01-27
3632,7915,34,Forastero,Standard,Rainforest Alliance,2023-05-21
3633,9030,49,Trinitario,Standard,UTZ,2024-04-20
3634,11221,96,Forastero,Standard,Aucune,2023-04-28
3635,4330,55,Forastero,Standard,UTZ,2024-04-07
3636,5156,105,Forastero,Standard,Bio,2024-06-25
3637,6138,112,Forastero,Standard,Aucune,2023-02-19
3638,6354,47,Trinitario,Standard,Aucune,2024-05-14
3639,9096,92,Forastero,Premium,UTZ,2025-05-14
3640,8851,66,Forastero,Standard,Fairtrade,2025-05-03
3641,246,53,Forastero,Standard,Fairtrade,2023-01-27
3642,3003,33,Forastero,Premium,Rainforest Alliance,2025-10-26
3643,10892,61,Forastero,Standard,Rainforest Alliance,2025-07-23
3644,7662,74,Forastero,Standard,Aucune,2025-01-16
3645,10959,30,Forastero,Premium,Aucune,2024-12-22
3646,283,52,Trinitario,Standard,Fairtrade,2023-11-04
3647,9774,17,Trinitario,Standard,Aucune,2024-04-22
3648,794,63,Forastero,Standard,Fairtrade,2023-01-02
3649,9544,6,Forastero,Standard,Aucune,2023-08-16
3650,3553,41,Forastero,Standard,Fairtrade,2024-03-12
3651,8823,72,Forastero,Standard,Rainforest Alliance,2023-07-13
3652,5635,107,Forastero,Standard,Aucune,2025-11-07
3653,11054,96,Forastero,Standard,Aucune,2024-05-04
3654,4900,70,Trinitario,Standard,Rainforest Alliance,2023-01-24
3655,3470,53,Forastero,Premium,Fairtrade,2024-10-28
3656,4975,28,Forastero,Premium,Bio,2023-11-10
3657,6307,31,Forastero,Premium,Bio,2025-02-10
3658,9819,111,Trinitario,Standard,UTZ,2024-02-29
3659,2842,40,Forastero,Standard,Aucune,2024-12-29
3660,4880,113,Forastero,Standard,UTZ,2024-11-06
3661,11603,79,Forastero,Premium,Aucune,2023-12-12
3662,10732,15,Forastero,Premium,Rainforest Alliance,2023-10-28
3663,10386,29,Forastero,Standard,Rainforest Alliance,2024-08-01
3664,10160,100,Trinitario,Standard,Aucune,2025-01-20
3665,10353,44,Trinitario,Standard,Bio,2024-09-29
3666,139,49,Trinitario,Standard,UTZ,2023-11-14
3667,1289,11,Forastero,Premium,Aucune,2025-10-19
3668,5808,74,Forastero,Standard,Aucune,2023-11-18
3669,10815,56,Forastero,Premium,Aucune,2025-01-23
3670,10357,70,Trinitario,Standard,Rainforest Alliance,2025-12-12
3671,1078,83,Forastero,Standard,Aucune,2024-05-18
3672,10891,97,Forastero,Standard,Aucune,2025-03-25
3673,4913,40,Forastero,Premium,Aucune,2023-08-16
3674,9140,81,Forastero,Standard,Fairtrade,2025-10-09
3675,6121,30,Forastero,Standard,Aucune,2025-06-20
3676,7751,111,Forastero,Standard,UTZ,2024-12-20
3677,6879,104,Forastero,Standard,Fairtrade,2024-09-24
3678,8390,54,Forastero,Standard,Fairtrade,2023-02-17
3679,3723,103,Forastero,Premium,Aucune,2025-09-09
3680,11042,62,Forastero,Standard,Aucune,2024-01-31
3681,218,51,Forastero,Standard,Bio,2024-08-14
3682,7461,69,Forastero,Standard,Aucune,2023-07-13
3683,2967,4,Forastero,Standard,UTZ,2023-01-18
3684,4103,65,Forastero,Standard,Fairtrade,2023-02-09
3685,3882,111,Forastero,Standard,UTZ,2023-07-15
3686,9051,66,Forastero,Standard,Fairtrade,2023-09-13
3687,2847,67,Forastero,Standard,Bio,2023-02-13
3688,5603,106,Forastero,Premium,Rainforest Alliance,2025-03-20
3689,3770,26,Forastero,Standard,UTZ,2024-11-29
3690,284,74,Forastero,Standard,Aucune,2024-06-07
3691,701,65,Forastero,Standard,Fairtrade,2024-12-06
3692,1281,43,Forastero,Standard,Aucune,2023-08-15
3693,10457,16,Forastero,Standard,Aucune,2023-08-28
3694,11695,20,Forastero,Standard,Aucune,2024-05-27
3695,7233,91,Trinitario,Premium,Rainforest Alliance,2025-11-08
3696,4944,116,Forastero,Standard,Aucune,2023-08-20
3697,11372,10,Forastero,Standard,Rainforest Alliance,2023-01-24
3698,3922,23,Forastero,Premium,Rainforest Alliance,2025-02-05
3699,7537,3,Forastero,Standard,Aucune,2023-11-03
3700,663,105,Forastero,Standard,Bio,2023-01-19
3701,8253,64,Forastero,Standard,Rainforest Alliance,2023-07-01
3702,11594,74,Forastero,Standard,Aucune,2023-08-12
3703,7220,37,Forastero,Premium,Aucune,2024-08-15
3704,6094,106,Forastero,Premium,Rainforest Alliance,2023-06-09
3705,1903,50,Forastero,Standard,Aucune,2023-04-27
3706,3380,98,Trinitario,Standard,Fairtrade,2023-03-17
3707,8216,46,Trinitario,Standard,Rainforest Alliance,2025-10-25
3708,1760,95,Forastero,Standard,UTZ,2023-03-31
3709,9221,11,Forastero,Premium,Aucune,2025-11-10
3710,1225,35,Forastero,Standard,Aucune,2023-02-18
3711,11399,24,Forastero,Premium,Rainforest Alliance,2024-12-16
3712,9862,107,Forastero,Standard,Aucune,2025-09-17
3713,2212,7,Forastero,Standard,Rainforest Alliance,2025-11-14
3714,8423,117,Forastero,Standard,Fairtrade,2025-02-02
3715,5815,109,Forastero,Standard,Bio,2023-04-15
3716,5299,42,Forastero,Standard,UTZ,2023-02-24
3717,130,7,Forastero,Standard,Rainforest Alliance,2023-01-02
3718,1907,108,Forastero,Premium,Fairtrade,2025-07-28
3719,3279,93,Forastero,Standard,Fairtrade,2023-05-14
3720,11953,1,Forastero,Premium,Aucune,2025-10-06
3721,5481,109,Forastero,Standard,Bio,2024-04-13
3722,8683,23,Forastero,Premium,Rainforest Alliance,2025-10-14
3723,4398,86,Forastero,Standard,Fairtrade,2025-05-08
3724,5093,103,Forastero,Premium,Aucune,2025-08-28
3725,3998,28,Trinitario,Standard,Bio,2024-11-20
3726,11693,80,Forastero,Standard,Aucune,2024-03-05
3727,3342,63,Forastero,Standard,Fairtrade,2023-10-04
3728,4560,52,Forastero,Standard,Fairtrade,2025-04-22
3729,7452,116,Trinitario,Standard,Aucune,2025-08-20
3730,3648,15,Forastero,Standard,Rainforest Alliance,2023-01-04
3731,4938,109,Trinitario,Standard,Bio,2023-10-03
3732,8764,45,Forastero,Standard,Aucune,2025-08-02
3733,11604,21,Forastero,Premium,Aucune,2025-08-14
3734,3020,94,Trinitario,Premium,Rainforest Alliance,2025-09-29
3735,8646,56,Forastero,Standard,Aucune,2025-01-18
3736,6692,40,Forastero,Standard,Aucune,2024-01-01
3737,3641,35,Trinitario,Premium,Aucune,2024-10-20
3738,7679,43,Forastero,Premium,Aucune,2023-12-03
3739,3304,69,Trinitario,Standard,Aucune,2023-09-19
3740,8394,22,Trinitario,Standard,Aucune,2023-05-04
3741,11815,90,Forastero,Premium,Aucune,2024-08-29
3742,10071,28,Forastero,Standard,Bio,2023-05-25
3743,2743,67,Forastero,Standard,Bio,2025-11-04
3744,10133,80,Criollo,Premium,Aucune,2023-11-14
3745,3365,63,Forastero,Premium,Fairtrade,2024-01-24
3746,3304,69,Forastero,Premium,Aucune,2024-07-19
3747,1668,63,Trinitario,Standard,Fairtrade,2024-12-14
3748,3422,45,Forastero,Premium,Aucune,2023-01-03
3749,9312,7,Forastero,Standard,Rainforest Alliance,2023-07-07
3750,5858,13,Trinitario,Standard,Aucune,2025-03-26
3751,7803,35,Forastero,Standard,Aucune,2024-11-07
3752,5033,77,Forastero,Standard,Bio,2025-06-15
3753,6770,33,Forastero,Premium,Rainforest Alliance,2023-10-13
3754,2645,107,Forastero,Standard,Aucune,2025-08-09
3755,5472,90,Forastero,Standard,Aucune,2023-06-16
3756,181,88,Forastero,Standard,Aucune,2024-05-20
3757,10393,33,Forastero,Standard,Rainforest Alliance,2023-03-12
3758,3055,68,Forastero,Premium,Rainforest Alliance,2025-09-15
3759,111,98,Forastero,Standard,Fairtrade,2023-01-26
3760,2472,105,Forastero,Standard,Bio,2025-08-26
3761,3346,90,Trinitario,Standard,Aucune,2024-05-14
3762,414,57,Forastero,Premium,Fairtrade,2025-11-13
3763,5227,115,Trinitario,Premium,Aucune,2023-06-19
3764,10703,53,Forastero,Standard,Fairtrade,2023-02-25
3765,9767,71,Forastero,Standard,Aucune,2024-08-22
3766,6558,118,Trinitario,Standard,Aucune,2023-10-18
3767,10400,48,Forastero,Standard,Aucune,2023-12-18
3768,3358,75,Forastero,Standard,Aucune,2025-08-10
3769,10458,115,Forastero,Premium,Aucune,2023-04-12
3770,1467,31,Trinitario,Standard,Bio,2024-09-23
3771,5198,76,Forastero,Standard,Aucune,2023-01-02
3772,264,91,Forastero,Standard,Rainforest Alliance,2023-05-08
3773,8423,117,Forastero,Standard,Fairtrade,2023-05-07
3774,2060,64,Trinitario,Standard,Rainforest Alliance,2024-04-19
3775,4466,40,Forastero,Standard,Aucune,2023-03-16
3776,10449,103,Criollo,Standard,Aucune,2023-08-07
3777,4927,11,Forastero,Standard,Aucune,2024-06-30
3778,8632,31,Forastero,Standard,Bio,2023-07-04
3779,6708,4,Forastero,Premium,UTZ,2025-08-30
3780,4016,76,Forastero,Premium,Aucune,2024-08-07
3781,8658,28,Forastero,Standard,Bio,2025-10-02
3782,849,113,Forastero,Standard,UTZ,2023-05-31
3783,6494,13,Forastero,Premium,Aucune,2025-11-01
3784,1962,36,Forastero,Premium,Fairtrade,2024-12-18
3785,9484,47,Forastero,Standard,Aucune,2023-11-13
3786,4139,25,Forastero,Premium,Aucune,2025-08-17
3787,10630,59,Forastero,Premium,Fairtrade,2024-11-01
3788,2692,114,Forastero,Standard,Rainforest Alliance,2024-12-26
3789,709,106,Forastero,Standard,Rainforest Alliance,2024-06-26
3790,10429,101,Forastero,Standard,Aucune,2025-07-11
3791,5250,51,Forastero,Premium,Bio,2025-06-13
3792,7074,115,Forastero,Standard,Aucune,2023-09-26
3793,7135,74,Forastero,Premium,Aucune,2025-07-26
3794,1381,24,Forastero,Standard,Rainforest Alliance,2025-10-30
3795,6925,28,Trinitario,Standard,Bio,2023-02-22
3796,3446,35,Forastero,Standard,Aucune,2024-10-03
3797,256,39,Forastero,Standard,UTZ,2023-06-19
3798,1470,50,Forastero,Standard,Aucune,2024-05-11
3799,11589,2,Criollo,Standard,Aucune,2025-12-20
3800,7291,63,Forastero,Premium,Fairtrade,2023-04-22
3801,9324,44,Forastero,Standard,Bio,2025-12-25
3802,2758,69,Forastero,Standard,Aucune,2023-03-03
3803,3618,72,Forastero,Standard,Rainforest Alliance,2023-03-15
3804,4237,117,Forastero,Standard,Fairtrade,2025-04-22
3805,7490,15,Forastero,Standard,Rainforest Alliance,2025-10-16
3806,10598,91,Forastero,Premium,Rainforest Alliance,2024-12-12
3807,634,107,Forastero,Standard,Aucune,2025-02-01
3808,1565,97,Forastero,Standard,Aucune,2024-06-23
3809,6401,73,Forastero,Premium,Fairtrade,2025-06-19
3810,10896,57,Forastero,Standard,Fairtrade,2024-10-13
3811,2763,31,Trinitario,Standard,Bio,2023-09-03
3812,220,23,Forastero,Standard,Rainforest Alliance,2024-07-05
3813,9170,67,Forastero,Standard,Bio,2023-09-23
3814,9190,59,Forastero,Standard,Fairtrade,2024-08-01
3815,5360,39,Trinitario,Premium,UTZ,2024-08-22
3816,10037,16,Forastero,Standard,Aucune,2023-02-05
3817,8518,37,Trinitario,Premium,Aucune,2024-04-27
3818,4392,44,Forastero,Standard,Bio,2023-09-14
3819,9701,74,Forastero,Premium,Aucune,2024-04-10
3820,8911,90,Forastero,Standard,Aucune,2024-03-25
3821,1963,87,Forastero,Standard,Rainforest Alliance,2024-06-25
3822,6670,80,Trinitario,Premium,Aucune,2025-01-30
3823,1566,30,Forastero,Standard,Aucune,2024-07-20
3824,4559,90,Forastero,Standard,Aucune,2025-11-15
3825,1384,109,Forastero,Premium,Bio,2023-09-10
3826,3141,59,Trinitario,Premium,Fairtrade,2023-01-19
3827,5756,57,Forastero,Standard,Fairtrade,2025-02-14
3828,11251,78,Forastero,Premium,Rainforest Alliance,2024-01-13
3829,1937,24,Forastero,Premium,Rainforest Alliance,2024-02-16
3830,4183,59,Forastero,Standard,Fairtrade,2024-01-06
3831,2982,80,Forastero,Standard,Aucune,2023-04-17
3832,738,23,Forastero,Standard,Rainforest Alliance,2025-01-25
3833,513,10,Trinitario,Standard,Rainforest Alliance,2025-04-18
3834,11671,117,Forastero,Premium,Fairtrade,2025-04-23
3835,6508,109,Forastero,Premium,Bio,2024-06-06
3836,5570,116,Forastero,Standard,Aucune,2023-10-19
3837,2725,20,Forastero,Premium,Aucune,2024-12-04
3838,10659,101,Forastero,Standard,Aucune,2025-10-04
3839,3900,15,Forastero,Standard,Rainforest Alliance,2025-11-28
3840,353,12,Forastero,Premium,Fairtrade,2023-06-04
3841,3592,71,Trinitario,Premium,Aucune,2025-05-01
3842,4967,6,Forastero,Standard,Aucune,2024-06-18
3843,3355,83,Forastero,Premium,Aucune,2023-03-09
3844,6411,75,Forastero,Standard,Aucune,2023-01-19
3845,2420,60,Forastero,Standard,Bio,2024-03-01
3846,10896,57,Forastero,Standard,Fairtrade,2025-10-04
3847,7249,88,Forastero,Premium,Aucune,2023-05-05
3848,9419,51,Forastero,Premium,Bio,2023-03-20
3849,6158,24,Forastero,Standard,Rainforest Alliance,2024-10-05
3850,373,32,Forastero,Premium,Aucune,2025-04-19
3851,6931,4,Forastero,Standard,UTZ,2024-12-27
3852,4386,49,Forastero,Premium,UTZ,2023-07-20
3853,3166,66,Forastero,Standard,Fairtrade,2024-02-11
3854,3276,45,Forastero,Standard,Aucune,2024-01-18
3855,4743,94,Forastero,Premium,Rainforest Alliance,2023-06-11
3856,2023,80,Forastero,Standard,Aucune,2025-04-26
3857,7412,60,Forastero,Standard,Bio,2025-05-01
3858,4740,9,Trinitario,Standard,Aucune,2024-01-26
3859,9078,101,Forastero,Premium,Aucune,2024-08-30
3860,5960,24,Forastero,Standard,Rainforest Alliance,2023-07-28
3861,1637,108,Forastero,Standard,Fairtrade,2025-02-03
3862,2098,58,Forastero,Standard,Aucune,2025-07-02
3863,5333,15,Forastero,Standard,Rainforest Alliance,2025-04-19
3864,2555,120,Trinitario,Standard,Rainforest Alliance,2023-05-25
3865,60,25,Forastero,Standard,Aucune,2024-04-23
3866,2076,19,Forastero,Standard,Rainforest Alliance,2023-05-19
3867,3929,57,Forastero,Premium,Fairtrade,2023-10-16
3868,4447,14,Forastero,Standard,Rainforest Alliance,2025-09-12
3869,7962,94,Forastero,Standard,Rainforest Alliance,2024-07-16
3870,4316,18,Forastero,Premium,Rainforest Alliance,2025-11-07
3871,9563,4,Forastero,Standard,UTZ,2023-02-10
3872,116,51,Forastero,Standard,Bio,2023-03-12
3873,9485,37,Forastero,Standard,Aucune,2024-08-15
3874,10218,31,Forastero,Standard,Bio,2024-05-28
3875,6885,92,Forastero,Standard,UTZ,2024-07-08
3876,3963,12,Forastero,Standard,Fairtrade,2023-02-13
3877,7312,8,Forastero,Premium,Aucune,2025-12-26
3878,11246,35,Forastero,Premium,Aucune,2025-10-26
3879,9262,28,Forastero,Standard,Bio,2025-06-12
3880,2459,54,Forastero,Premium,Fairtrade,2025-10-27
3881,6535,20,Forastero,Premium,Aucune,2024-05-24
3882,544,59,Trinitario,Standard,Fairtrade,2023-01-22
3883,3249,86,Forastero,Standard,Fairtrade,2025-02-17
3884,11680,11,Forastero,Standard,Aucune,2025-12-23
3885,11531,101,Forastero,Standard,Aucune,2023-03-07
3886,732,117,Forastero,Premium,Fairtrade,2025-03-22
3887,5164,104,Forastero,Premium,Fairtrade,2023-09-11
3888,3123,40,Forastero,Premium,Aucune,2023-08-09
3889,9097,64,Forastero,Standard,Rainforest Alliance,2024-07-01
3890,8658,28,Forastero,Standard,Bio,2024-07-21
3891,1990,111,Trinitario,Standard,UTZ,2024-03-31
3892,10476,48,Forastero,Standard,Aucune,2025-01-26
3893,2509,114,Trinitario,Standard,Rainforest Alliance,2023-03-01
3894,2038,75,Forastero,Standard,Aucune,2025-01-27
3895,4171,9,Trinitario,Premium,Aucune,2025-05-20
3896,6203,63,Forastero,Standard,Fairtrade,2025-08-27
3897,8554,7,Forastero,Premium,Rainforest Alliance,2025-08-16
3898,6481,9,Forastero,Premium,Aucune,2025-06-29
3899,1145,53,Forastero,Standard,Fairtrade,2023-04-09
3900,3737,87,Forastero,Standard,Rainforest Alliance,2024-06-08
3901,6625,58,Forastero,Premium,Aucune,2023-01-09
3902,7308,77,Forastero,Standard,Bio,2024-09-10
3903,4301,89,Forastero,Premium,Fairtrade,2024-08-15
3904,10061,96,Forastero,Standard,Aucune,2023-02-28
3905,10215,99,Forastero,Standard,Aucune,2025-09-24
3906,8082,92,Forastero,Standard,UTZ,2023-07-02
3907,9755,17,Forastero,Premium,Aucune,2025-07-18
3908,3251,18,Forastero,Standard,Rainforest Alliance,2023-04-04
3909,1659,30,Forastero,Premium,Aucune,2024-07-14
3910,1064,58,Trinitario,Standard,Aucune,2024-06-03
3911,9728,93,Forastero,Standard,Fairtrade,2024-08-27
3912,2644,45,Trinitario,Premium,Aucune,2024-08-27
3913,10586,97,Trinitario,Premium,Aucune,2023-03-01
3914,6832,19,Trinitario,Standard,Rainforest Alliance,2023-06-16
3915,5620,21,Forastero,Standard,Aucune,2025-09-13
3916,213,17,Forastero,Premium,Aucune,2024-03-31
3917,1266,83,Forastero,Standard,Aucune,2024-03-06
3918,5288,119,Forastero,Standard,Aucune,2024-09-16
3919,5181,87,Forastero,Standard,Rainforest Alliance,2023-10-18
3920,11338,79,Trinitario,Standard,Aucune,2024-01-20
3921,1345,97,Forastero,Standard,Aucune,2023-05-04
3922,3793,76,Forastero,Premium,Aucune,2024-02-20
3923,6158,24,Forastero,Standard,Rainforest Alliance,2024-11-19
3924,2575,96,Forastero,Standard,Aucune,2023-02-17
3925,5740,26,Forastero,Standard,UTZ,2024-06-15
3926,6243,57,Forastero,Standard,Fairtrade,2024-10-29
3927,6114,8,Forastero,Standard,Aucune,2024-11-16
3928,3010,67,Trinitario,Premium,Bio,2024-08-27
3929,2104,66,Forastero,Standard,Fairtrade,2024-02-16
3930,9096,92,Trinitario,Standard,UTZ,2025-02-22
3931,1151,37,Forastero,Premium,Aucune,2025-08-05
3932,9323,66,Trinitario,Standard,Fairtrade,2025-05-21
3933,261,9,Forastero,Standard,Aucune,2024-12-15
3934,4173,74,Forastero,Standard,Aucune,2024-12-05
3935,9666,34,Forastero,Standard,Rainforest Alliance,2025-01-22
3936,1897,83,Trinitario,Premium,Aucune,2025-08-06
3937,9585,77,Forastero,Standard,Bio,2023-10-18
3938,7295,21,Forastero,Standard,Aucune,2024-04-23
3939,8738,5,Forastero,Premium,Fairtrade,2023-12-20
3940,7382,104,Forastero,Standard,Fairtrade,2023-02-14
3941,11489,28,Forastero,Standard,Bio,2023-01-24
3942,1919,53,Forastero,Premium,Fairtrade,2025-10-23
3943,10884,60,Forastero,Standard,Bio,2023-11-17
3944,3762,97,Forastero,Premium,Aucune,2023-10-14
3945,2144,14,Forastero,Premium,Rainforest Alliance,2025-09-09
3946,11787,46,Forastero,Standard,Rainforest Alliance,2025-07-18
3947,4046,24,Forastero,Premium,Rainforest Alliance,2025-01-15
3948,3710,93,Forastero,Standard,Fairtrade,2023-11-30
